index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
23940,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,99304.0,0.0,0.0,0.0,99304.0
23941,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,102972.0,0.0,4426.0,3325.0,110723.0
23942,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,46535.0,0.0,0.0,1663.0,48198.0
23943,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,148440.0,0.0,12627.0,0.0,161067.0
23944,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,130675.0,0.0,0.0,0.0,130675.0
23945,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,92308.0,0.0,0.0,0.0,92308.0
23946,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,11649.0,0.0,0.0,0.0,11649.0
23947,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,136248.0,0.0,0.0,0.0,136248.0
23948,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,87679.0,0.0,0.0,0.0,87679.0
23949,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,141757.0,0.0,0.0,0.0,141757.0
23950,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,68780.0,0.0,0.0,0.0,68780.0
23951,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,141624.0,0.0,0.0,3325.0,144949.0
23952,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,124694.0,0.0,2394.0,1329.0,128417.0
23953,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,104665.0,0.0,0.0,0.0,104665.0
23954,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,56228.0,0.0,0.0,1662.0,57890.0
23955,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,91447.0,0.0,0.0,0.0,91447.0
23956,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,7438.0,0.0,12245.0,765.0,20448.0
23957,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,85092.0,0.0,0.0,3201.0,88293.0
23958,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,103715.0,0.0,0.0,3325.0,107040.0
23959,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,129194.0,0.0,0.0,754.0,129948.0
23960,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,81506.0,0.0,994.0,3325.0,85825.0
23961,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,103715.0,0.0,0.0,2528.0,106243.0
23962,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,86863.0,0.0,3440.0,65.0,90368.0
23963,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,90912.0,0.0,0.0,0.0,90912.0
23964,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,93953.0,0.0,0.0,1979.0,95932.0
23965,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,97422.0,0.0,0.0,0.0,97422.0
23966,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,90206.0,0.0,0.0,3325.0,93531.0
23967,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,61833.0,0.0,1073.0,2291.0,65197.0
23968,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,14976.0,0.0,11952.0,0.0,26928.0
23969,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,90645.0,0.0,5813.0,0.0,96458.0
23970,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,88536.0,0.0,0.0,0.0,88536.0
23971,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,11957.0,0.0,1451.0,0.0,13408.0
23972,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,124176.0,0.0,1224.0,0.0,125400.0
23973,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,90338.0,0.0,3655.0,2051.0,96044.0
23974,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,144586.0,0.0,8591.0,3325.0,156502.0
23975,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,99729.0,0.0,0.0,243.0,99972.0
23976,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,88249.0,0.0,0.0,1835.0,90084.0
23977,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,90338.0,0.0,0.0,2127.0,92465.0
23978,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,72432.0,0.0,0.0,2037.0,74469.0
23979,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,136529.0,0.0,0.0,3325.0,139854.0
23980,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,144351.0,0.0,1790.0,1306.0,147447.0
23981,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,114304.0,0.0,2448.0,3325.0,120077.0
23982,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,93953.0,0.0,930.0,2257.0,97140.0
23983,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,48871.0,0.0,4956.0,2164.0,55991.0
23984,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,89876.0,0.0,3508.0,1569.0,94953.0
23985,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,78925.0,0.0,0.0,0.0,78925.0
23986,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,22195.0,0.0,0.0,0.0,22195.0
23987,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,81489.0,0.0,0.0,2954.0,84443.0
23988,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,79135.0,0.0,0.0,0.0,79135.0
23989,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,130031.0,0.0,0.0,2263.0,132294.0
23990,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,125941.0,0.0,4707.0,2257.0,132905.0
23991,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,100147.0,0.0,6539.0,3350.0,110036.0
23992,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,131312.0,0.0,0.0,0.0,131312.0
23993,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,105647.0,0.0,0.0,3462.0,109109.0
23994,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,105647.0,0.0,6277.0,3325.0,115249.0
23995,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,2355.0,0.0,3817.0,15.0,6187.0
23996,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,27123.0,0.0,6587.0,805.0,34515.0
23997,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,105647.0,0.0,0.0,3325.0,108972.0
23998,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,99014.0,0.0,0.0,1569.0,100583.0
23999,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,83522.0,0.0,1918.0,905.0,86345.0
24000,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,77587.0,0.0,0.0,0.0,77587.0
24001,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,30655.0,0.0,8408.0,1322.0,40385.0
24002,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,75110.0,0.0,0.0,3325.0,78435.0
24003,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,79488.0,0.0,0.0,0.0,79488.0
24004,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,86130.0,0.0,4961.0,0.0,91091.0
24005,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,104848.0,0.0,0.0,1910.0,106758.0
24006,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,98895.0,0.0,0.0,3325.0,102220.0
24007,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,128534.0,0.0,5091.0,3325.0,136950.0
24008,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,71535.0,0.0,0.0,0.0,71535.0
24009,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,91265.0,0.0,5813.0,0.0,97078.0
24010,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,93893.0,0.0,0.0,0.0,93893.0
24011,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,95737.0,0.0,1789.0,2597.0,100123.0
24012,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,97712.0,0.0,0.0,936.0,98648.0
24013,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,121992.0,0.0,0.0,2346.0,124338.0
24014,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,80469.0,0.0,1193.0,0.0,81662.0
24015,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,4086.0,0.0,5257.0,744.0,10087.0
24016,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,33389.0,0.0,0.0,0.0,33389.0
24017,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,45649.0,0.0,8337.0,0.0,53986.0
24018,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,1950.0,0.0,8066.0,657.0,10673.0
24019,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,87643.0,0.0,0.0,0.0,87643.0
24020,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,19159.0,0.0,2989.0,743.0,22891.0
24021,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,78479.0,0.0,15978.0,1846.0,96303.0
24022,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,74455.0,0.0,2035.0,3325.0,79815.0
24023,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,81532.0,0.0,5764.0,1569.0,88865.0
24024,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,78746.0,0.0,0.0,0.0,78746.0
24025,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,81263.0,0.0,0.0,365.0,81628.0
24026,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,79737.0,0.0,4516.0,3033.0,87286.0
24027,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,103303.0,0.0,0.0,624.0,103927.0
24028,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,116580.0,0.0,0.0,0.0,116580.0
24029,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,105146.0,0.0,6539.0,0.0,111685.0
24030,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,96667.0,0.0,0.0,1932.0,98599.0
24031,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,0.0,0.0,0.0,659.0,659.0
24032,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,141943.0,0.0,8260.0,936.0,151139.0
24033,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,119684.0,0.0,16423.0,2529.0,138636.0
24034,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,93948.0,0.0,0.0,0.0,93948.0
24035,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,28401.0,0.0,17175.0,1238.0,46814.0
24036,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,77001.0,0.0,0.0,0.0,77001.0
24037,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,84895.0,0.0,0.0,0.0,84895.0
24038,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,87638.0,0.0,0.0,0.0,87638.0
24039,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,83542.0,0.0,0.0,2137.0,85679.0
24040,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,122798.0,0.0,0.0,0.0,122798.0
24041,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,82555.0,0.0,0.0,2773.0,85328.0
24042,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,78863.0,0.0,0.0,45.0,78908.0
24043,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,75586.0,0.0,0.0,0.0,75586.0
24044,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,73200.0,0.0,0.0,0.0,73200.0
24045,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,96407.0,0.0,0.0,1717.0,98124.0
24046,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,101440.0,0.0,0.0,328.0,101768.0
24047,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,107945.0,0.0,6287.0,0.0,114232.0
24048,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,83285.0,0.0,0.0,3325.0,86610.0
24049,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,83269.0,0.0,6487.0,3464.0,93220.0
24050,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,68382.0,0.0,6861.0,2555.0,77798.0
24051,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,84879.0,0.0,7350.0,2528.0,94757.0
24052,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,109597.0,0.0,0.0,1616.0,111213.0
24053,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,68751.0,0.0,0.0,994.0,69745.0
24054,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,65762.0,0.0,3142.0,3325.0,72229.0
24055,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,81723.0,0.0,0.0,0.0,81723.0
24056,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,63220.0,0.0,0.0,2528.0,65748.0
24057,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,63082.0,0.0,0.0,3256.0,66338.0
24058,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,88016.0,0.0,0.0,685.0,88701.0
24059,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,34000.0,0.0,6487.0,0.0,40487.0
24060,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,60539.0,0.0,0.0,779.0,61318.0
24061,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,60858.0,0.0,0.0,2528.0,63386.0
24062,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,93423.0,0.0,0.0,1726.0,95149.0
24063,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,52266.0,0.0,3737.0,0.0,56003.0
24064,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,83555.0,0.0,0.0,1295.0,84850.0
24065,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,97459.0,0.0,0.0,2706.0,100165.0
24066,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,34658.0,0.0,0.0,402.0,35060.0
24067,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,33962.0,0.0,0.0,1031.0,34993.0
24068,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,34658.0,0.0,0.0,596.0,35254.0
24069,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,40543.0,0.0,0.0,1708.0,42251.0
24070,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,23680.0,0.0,0.0,193.0,23873.0
24071,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,6954.0,0.0,0.0,229.0,7183.0
24072,2013,San Diego,City Attorney,Deputy City Atty,17805,204214.0,,3612.0,0.0,0.0,0.0,3612.0
24073,2013,San Diego,City Attorney,Deputy City Atty - Unrep,17805,204214.0,,12219.0,0.0,0.0,0.0,12219.0
24074,2013,San Diego,City Attorney,Deputy City Atty - Unrep,17805,204214.0,,123771.0,0.0,0.0,0.0,123771.0
24075,2013,San Diego,City Attorney,Deputy City Atty - Unrep,17805,204214.0,,123712.0,0.0,0.0,4500.0,128212.0
24076,2013,San Diego,City Attorney,Deputy City Atty - Unrep,17805,204214.0,,145710.0,0.0,0.0,4500.0,150210.0
24077,2013,San Diego,City Attorney,Deputy City Atty - Unrep,17805,204214.0,,105129.0,0.0,0.0,0.0,105129.0
24078,2013,San Diego,City Attorney,Deputy City Atty - Unrep,17805,204214.0,,54497.0,0.0,103.0,3115.0,57715.0
24079,2013,San Diego,City Attorney,Principal Assistant to City Atty,26395,160430.0,,71000.0,0.0,0.0,0.0,71000.0
24080,2013,San Diego,City Attorney,Principal City Atty Invstgtr,70221,85051.0,,83345.0,736.0,0.0,1285.0,85366.0
24081,2013,San Diego,City Attorney,Sr City Atty Invstgtr,63794,77314.0,,74785.0,0.0,0.0,1160.0,75945.0
24082,2013,San Diego,City Attorney,Sr City Atty Invstgtr,63794,77314.0,,74536.0,0.0,4646.0,1625.0,80807.0
24083,2013,San Diego,City Attorney,Sr City Atty Invstgtr,63794,77314.0,,74537.0,1352.0,0.0,5807.0,81696.0
24084,2013,San Diego,City Attorney,Sr City Atty Invstgtr,63794,77314.0,,24526.0,0.0,0.0,0.0,24526.0
24085,2013,San Diego,City Attorney,Sr City Atty Invstgtr(Env Prot Invstgtr),63794,77314.0,,75741.0,0.0,0.0,6430.0,82171.0
27275,2013,Vista,City Attorney,Assistant City Attorney,118524,144072.0,,134169.0,0.0,0.0,2000.0,136169.0
27276,2013,Vista,City Attorney,City Attorney,217909,228804.0,,222640.0,0.0,0.0,9080.0,231720.0
27277,2013,Vista,City Attorney,Deputy City Attorney,112885,137212.0,,30341.0,0.0,0.0,2000.0,32341.0
27364,2014,Carlsbad,City Attorney,Assistant City Attorney,113500,162300.0,,129636.0,,1600.0,3438.0,134674.0
27365,2014,Carlsbad,City Attorney,Assistant City Attorney Uf,113500,162300.0,,162300.0,,7842.0,4212.0,174354.0
27366,2014,Carlsbad,City Attorney,City Attorney,2.00E+05,350000.0,,234569.0,,,4638.0,239207.0
27367,2014,Carlsbad,City Attorney,Secretary To City Attorney,55400,76200.0,,63978.0,,2830.0,239.0,67047.0
27368,2014,Carlsbad,City Attorney,Senior Assistant City Attorney,130500,189300.0,,162641.0,,1600.0,3798.0,168039.0
27591,2014,Chula Vista,City Attorney,Asst City Attorney,137572,167220.0,,179232.0,0.0,0.0,0.0,179232.0
27592,2014,Chula Vista,City Attorney,City Attorney (Elected),0,184610.0,,213663.0,0.0,0.0,4455.0,218118.0
27593,2014,Chula Vista,City Attorney,Deputy City Attorney II,96496,117291.0,,125044.0,0.0,0.0,0.0,125044.0
27594,2014,Chula Vista,City Attorney,Deputy City Attorney II,96496,117291.0,,123286.0,0.0,0.0,0.0,123286.0
27595,2014,Chula Vista,City Attorney,Deputy City Attorney II,96496,117291.0,,113656.0,0.0,0.0,842.0,114498.0
27596,2014,Chula Vista,City Attorney,Deputy City Attorney II,96496,117291.0,,93632.0,0.0,0.0,0.0,93632.0
27597,2014,Chula Vista,City Attorney,Deputy City Attorney III,123840,150528.0,,156370.0,0.0,0.0,0.0,156370.0
27598,2014,Chula Vista,City Attorney,Deputy City Attorney III,123840,150528.0,,139058.0,0.0,0.0,6622.0,145680.0
27599,2014,Chula Vista,City Attorney,Sr Asst City Attorney,0,180597.0,,191744.0,0.0,0.0,3405.0,195149.0
27985,2014,El Cajon,City Attorney,City Attorney,142004,142004.0,,138063.0,0.0,0.0,960.0,139023.0
27986,2014,El Cajon,City Attorney,Ex Assist To City Atty,54392,67600.0,,66883.0,0.0,0.0,6154.0,73037.0
28290,2014,Escondido,City Attorney,Asst City Attorney,146183,197348.0,,186309.0,0.0,0.0,14814.0,201123.0
28291,2014,Escondido,City Attorney,City Attorney,241643,241643.0,,233734.0,0.0,142598.0,35879.0,412211.0
28292,2014,Escondido,City Attorney,Dep City Attorney,77522,104661.0,,67577.0,0.0,5405.0,3775.0,76757.0
28293,2014,Escondido,City Attorney,Dep City Attorney,77522,104661.0,,67220.0,0.0,0.0,4694.0,71914.0
28294,2014,Escondido,City Attorney,Dep City Attorney,77522,104661.0,,75459.0,0.0,3240.0,4124.0,82823.0
28295,2014,Escondido,City Attorney,Executive Assistant-City Atty,56547,68733.0,,63222.0,0.0,626.0,3556.0,67404.0
28296,2014,Escondido,City Attorney,Sr. Deputy City Attorney,98939,133574.0,,99738.0,90.0,1925.0,5993.0,107746.0
28781,2014,National City,City Attorney,City Attorney,0,199900.0,,200171.0,0.0,16916.0,12685.0,229772.0
28782,2014,National City,City Attorney,Deputy City Attorney,81497,109458.0,,92283.0,0.0,0.0,14400.0,106683.0
28783,2014,National City,City Attorney,Senior Assistant City Attorney,59280,59280.0,,53010.0,0.0,0.0,0.0,53010.0
28947,2014,Oceanside,City Attorney,Assistant City Attorney,145995,162201.0,,162023.0,0.0,7875.0,3751.0,173649.0
28948,2014,Oceanside,City Attorney,Assistant City Attorney,145995,162201.0,,138168.0,0.0,4375.0,2990.0,145533.0
28949,2014,Oceanside,City Attorney,City Attorney,221353,229881.0,,223651.0,0.0,4200.0,13830.0,241681.0
28950,2014,Oceanside,City Attorney,Deputy City Attorney I,74006,104998.0,,69867.0,0.0,2225.0,0.0,72092.0
28951,2014,Oceanside,City Attorney,Deputy City Attorney I,74006,104998.0,,40528.0,0.0,3150.0,985.0,44663.0
28952,2014,Oceanside,City Attorney,Senior Deputy City Attorney,120369,124800.0,,121906.0,0.0,3750.0,0.0,125656.0
28953,2014,Oceanside,City Attorney,Supervising Deputy City Attorney,153025,153025.0,,36831.0,0.0,0.0,40477.0,77308.0
29375,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,17946.0,0.0,16209.0,1322.0,35477.0
29376,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,181027.0,0.0,5394.0,7294.0,193715.0
29377,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,84229.0,0.0,7758.0,4020.0,96007.0
29378,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,171630.0,0.0,0.0,8003.0,179633.0
29379,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,147700.0,0.0,9009.0,9635.0,166344.0
29380,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,156601.0,0.0,0.0,-2149.0,154452.0
29381,2014,San Diego,City Attorney,Assistant City Attorney,73008,291595.0,,149368.0,0.0,0.0,8828.0,158196.0
29382,2014,San Diego,City Attorney,City Atty,193648,193648.0,,193648.0,0.0,0.0,8407.0,202055.0
29383,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,69903.0,1354.0,4724.0,-16257.0,59724.0
29384,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,66842.0,271.0,0.0,2440.0,69553.0
29385,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,23934.0,0.0,0.0,171.0,24105.0
29386,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,22486.0,0.0,0.0,198.0,22684.0
29387,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,70429.0,0.0,0.0,-4415.0,66014.0
29388,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,41583.0,0.0,35558.0,4250.0,81391.0
29389,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,67208.0,0.0,0.0,1837.0,69045.0
29390,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,21830.0,0.0,0.0,124.0,21954.0
29391,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,23114.0,0.0,0.0,0.0,23114.0
29392,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,25459.0,0.0,0.0,338.0,25797.0
29393,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,69903.0,0.0,0.0,-4434.0,65469.0
29394,2014,San Diego,City Attorney,City Atty Invstgtr,58219,70429.0,,68903.0,0.0,0.0,1215.0,70118.0
